date,APR La Peña >> Pozo Dren >> Volumen Pozo Dren 2(9282),APR La Peña >> Estanque 2 >> Volumen de Salida(9451),APR La Peña >> Pozo 3 >> Volumen Pozo 3(9337),APR La Peña >> Pozo 4 >> Volumen Pozo 4(20626)
2020-12-07 01:31:02-03:00,,,80590.0,
2020-12-07 01:31:36-03:00,,3425.0,,
2020-12-07 01:32:23-03:00,21232.0,,,
2020-12-07 01:32:27-03:00,21232.0,,,
2020-12-07 01:32:59-03:00,,3425.0,,
2020-12-07 01:36:01-03:00,,,80591.0,
2020-12-07 01:36:02-03:00,,,80591.0,
2020-12-07 01:36:36-03:00,,3425.0,,
2020-12-07 01:37:24-03:00,21232.0,,,
2020-12-07 01:37:27-03:00,21232.0,,,
2020-12-07 01:37:59-03:00,,3425.0,,
2020-12-07 01:41:02-03:00,,,80592.0,
2020-12-07 01:41:36-03:00,,3425.0,,
2020-12-07 01:42:24-03:00,21232.0,,,
2020-12-07 01:42:28-03:00,21232.0,,,
2020-12-07 01:43:00-03:00,,3425.0,,
2020-12-07 01:46:02-03:00,,,80593.0,
2020-12-07 01:46:03-03:00,,,80593.0,
2020-12-07 01:46:37-03:00,,3425.0,,
2020-12-07 01:47:24-03:00,21232.0,,,
2020-12-07 01:47:28-03:00,21232.0,,,
2020-12-07 01:48:00-03:00,,3425.0,,
2020-12-07 01:51:02-03:00,,,80594.0,
2020-12-07 01:51:03-03:00,,,80594.0,
2020-12-07 01:51:37-03:00,,3425.0,,
2020-12-07 01:52:24-03:00,21232.0,,,
2020-12-07 01:52:29-03:00,21232.0,,,
2020-12-07 01:53:00-03:00,,3425.0,,
2020-12-07 01:56:02-03:00,,,80595.0,
2020-12-07 01:56:03-03:00,,,80595.0,
2020-12-07 01:56:37-03:00,,3425.0,,
2020-12-07 01:57:25-03:00,21232.0,,,
2020-12-07 01:57:29-03:00,21232.0,,,
2020-12-07 01:58:01-03:00,,3425.0,,
2020-12-07 02:01:03-03:00,,,80597.0,
2020-12-07 02:01:04-03:00,,,80597.0,
2020-12-07 02:01:38-03:00,,3425.0,,
2020-12-07 02:02:25-03:00,21232.0,,,
2020-12-07 02:02:29-03:00,21232.0,,,
2020-12-07 02:03:01-03:00,,3425.0,,
2020-12-07 02:06:03-03:00,,,80598.0,
2020-12-07 02:06:04-03:00,,,80598.0,
2020-12-07 02:06:38-03:00,,3425.0,,
2020-12-07 02:07:25-03:00,21232.0,,,
2020-12-07 02:07:29-03:00,21232.0,,,
2020-12-07 02:08:01-03:00,,3425.0,,
2020-12-07 02:11:03-03:00,,,80599.0,
2020-12-07 02:11:04-03:00,,,80599.0,
2020-12-07 02:11:38-03:00,,3425.0,,
2020-12-07 02:12:26-03:00,21232.0,,,
2020-12-07 02:12:30-03:00,21232.0,,,
2020-12-07 02:13:01-03:00,,3425.0,,
2020-12-07 02:16:04-03:00,,,80600.0,
2020-12-07 02:16:39-03:00,,3425.0,,
2020-12-07 02:17:26-03:00,21232.0,,,
2020-12-07 02:17:30-03:00,21232.0,,,
2020-12-07 02:18:02-03:00,,3425.0,,
2020-12-07 02:21:04-03:00,,,80601.0,
2020-12-07 02:21:05-03:00,,,80601.0,
2020-12-07 02:21:39-03:00,,3425.0,,
2020-12-07 02:22:26-03:00,21232.0,,,
2020-12-07 02:22:30-03:00,21232.0,,,
2020-12-07 02:23:02-03:00,,3425.0,,
2020-12-07 02:26:04-03:00,,,80602.0,
2020-12-07 02:26:05-03:00,,,80602.0,
2020-12-07 02:26:39-03:00,,3425.0,,
2020-12-07 02:27:27-03:00,21232.0,,,
2020-12-07 02:27:31-03:00,21232.0,,,
2020-12-07 02:28:02-03:00,,3425.0,,
2020-12-07 02:31:05-03:00,,,80603.0,
2020-12-07 02:31:40-03:00,,3425.0,,
2020-12-07 02:32:27-03:00,21232.0,,,
2020-12-07 02:32:31-03:00,21232.0,,,
2020-12-07 02:33:03-03:00,,3425.0,,
2020-12-07 02:36:05-03:00,,,80605.0,
2020-12-07 02:36:06-03:00,,,80605.0,
2020-12-07 02:36:40-03:00,,3425.0,,
2020-12-07 02:37:27-03:00,21232.0,,,
2020-12-07 02:37:31-03:00,21232.0,,,
2020-12-07 02:38:03-03:00,,3425.0,,
2020-12-07 02:41:05-03:00,,,80606.0,
2020-12-07 02:41:06-03:00,,,80606.0,
2020-12-07 02:41:40-03:00,,3425.0,,
2020-12-07 02:42:27-03:00,21232.0,,,
2020-12-07 02:42:32-03:00,21232.0,,,
2020-12-07 02:43:03-03:00,,3425.0,,
2020-12-07 02:46:05-03:00,,,80607.0,
2020-12-07 02:46:06-03:00,,,80607.0,
2020-12-07 02:46:41-03:00,,3425.0,,
2020-12-07 02:47:28-03:00,21232.0,,,
2020-12-07 02:47:32-03:00,21232.0,,,
2020-12-07 02:48:04-03:00,,3425.0,,
2020-12-07 02:51:06-03:00,,,80608.0,
2020-12-07 02:51:07-03:00,,,80608.0,
2020-12-07 02:51:41-03:00,,3425.0,,
2020-12-07 02:52:28-03:00,21232.0,,,
2020-12-07 02:52:32-03:00,21232.0,,,
2020-12-07 02:53:04-03:00,,3425.0,,
2020-12-07 02:56:06-03:00,,,80609.0,
2020-12-07 02:56:07-03:00,,,80609.0,
2020-12-07 02:56:41-03:00,,3425.0,,
2020-12-07 02:57:28-03:00,21232.0,,,
2020-12-07 02:57:33-03:00,21232.0,,,
2020-12-07 02:58:04-03:00,,3425.0,,
2020-12-07 03:01:06-03:00,,,80610.0,
2020-12-07 03:01:07-03:00,,,80610.0,
2020-12-07 03:01:41-03:00,,3425.0,,
2020-12-07 03:02:29-03:00,21232.0,,,
2020-12-07 03:02:33-03:00,21232.0,,,
2020-12-07 03:03:05-03:00,,3425.0,,
2020-12-07 03:06:07-03:00,,,80611.0,
2020-12-07 03:06:42-03:00,,3425.0,,
2020-12-07 03:07:29-03:00,21232.0,,,
2020-12-07 03:07:33-03:00,21232.0,,,
2020-12-07 03:08:05-03:00,,3425.0,,
2020-12-07 03:11:07-03:00,,,80613.0,
2020-12-07 03:11:08-03:00,,,80613.0,
2020-12-07 03:11:42-03:00,,3425.0,,
2020-12-07 03:12:29-03:00,21232.0,,,
2020-12-07 03:12:33-03:00,21232.0,,,
2020-12-07 03:13:05-03:00,,3425.0,,
2020-12-07 03:16:07-03:00,,,80614.0,
2020-12-07 03:16:08-03:00,,,80614.0,
2020-12-07 03:16:42-03:00,,3425.0,,
2020-12-07 03:17:30-03:00,21232.0,,,
2020-12-07 03:17:34-03:00,21232.0,,,
2020-12-07 03:18:06-03:00,,3425.0,,
2020-12-07 03:21:08-03:00,,,80615.0,
2020-12-07 03:21:43-03:00,,3425.0,,
2020-12-07 03:22:30-03:00,21232.0,,,
2020-12-07 03:22:34-03:00,21232.0,,,
2020-12-07 03:23:06-03:00,,3425.0,,
2020-12-07 03:26:08-03:00,,,80616.0,
2020-12-07 03:26:09-03:00,,,80616.0,
2020-12-07 03:26:43-03:00,,3425.0,,
2020-12-07 03:27:30-03:00,21232.0,,,
2020-12-07 03:27:34-03:00,21232.0,,,
2020-12-07 03:28:06-03:00,,3425.0,,
2020-12-07 03:31:08-03:00,,,80617.0,
2020-12-07 03:31:09-03:00,,,80617.0,
2020-12-07 03:31:43-03:00,,3425.0,,
2020-12-07 03:32:31-03:00,21232.0,,,
2020-12-07 03:32:35-03:00,21232.0,,,
2020-12-07 03:33:07-03:00,,3425.0,,
2020-12-07 03:36:09-03:00,,,80618.0,
2020-12-07 03:36:44-03:00,,3425.0,,
2020-12-07 03:37:31-03:00,21232.0,,,
2020-12-07 03:37:35-03:00,21232.0,,,
2020-12-07 03:38:07-03:00,,3425.0,,
2020-12-07 03:41:09-03:00,,,80619.0,
2020-12-07 03:41:10-03:00,,,80619.0,
2020-12-07 03:41:44-03:00,,3425.0,,
2020-12-07 03:42:31-03:00,21232.0,,,
2020-12-07 03:42:35-03:00,21232.0,,,
2020-12-07 03:43:07-03:00,,3425.0,,
2020-12-07 03:46:09-03:00,,,80621.0,
2020-12-07 03:46:10-03:00,,,80621.0,
2020-12-07 03:46:44-03:00,,3425.0,,
2020-12-07 03:47:31-03:00,21232.0,,,
2020-12-07 03:47:36-03:00,21232.0,,,
2020-12-07 03:48:07-03:00,,3425.0,,
2020-12-07 03:51:09-03:00,,,80622.0,
2020-12-07 03:51:10-03:00,,,80622.0,
2020-12-07 03:51:45-03:00,,3425.0,,
2020-12-07 03:52:32-03:00,21232.0,,,
2020-12-07 03:52:36-03:00,21232.0,,,
2020-12-07 03:53:08-03:00,,3425.0,,
2020-12-07 03:56:10-03:00,,,80623.0,
2020-12-07 03:56:11-03:00,,,80623.0,
2020-12-07 03:56:45-03:00,,3425.0,,
2020-12-07 03:57:32-03:00,21232.0,,,
2020-12-07 03:57:36-03:00,21232.0,,,
2020-12-07 03:58:08-03:00,,3425.0,,
2020-12-07 04:01:10-03:00,,,80624.0,
2020-12-07 04:01:11-03:00,,,80624.0,
2020-12-07 04:01:45-03:00,,3425.0,,
2020-12-07 04:02:32-03:00,21232.0,,,
2020-12-07 04:02:37-03:00,21232.0,,,
2020-12-07 04:03:08-03:00,,3425.0,,
2020-12-07 04:06:10-03:00,,,80625.0,
2020-12-07 04:06:11-03:00,,,80625.0,
2020-12-07 04:06:45-03:00,,3425.0,,
2020-12-07 04:07:32-03:00,21232.0,,,
2020-12-07 04:07:37-03:00,21232.0,,,
2020-12-07 04:08:09-03:00,,3425.0,,
2020-12-07 04:11:11-03:00,,,80626.0,
2020-12-07 04:11:46-03:00,,3425.0,,
2020-12-07 04:12:33-03:00,21232.0,,,
2020-12-07 04:12:37-03:00,21232.0,,,
2020-12-07 04:13:09-03:00,,3425.0,,
2020-12-07 04:16:11-03:00,,,80628.0,
2020-12-07 04:16:12-03:00,,,80628.0,
2020-12-07 04:16:46-03:00,,3425.0,,
2020-12-07 04:17:33-03:00,21232.0,,,
2020-12-07 04:17:38-03:00,21232.0,,,
2020-12-07 04:18:09-03:00,,3425.0,,
2020-12-07 04:21:11-03:00,,,80629.0,
2020-12-07 04:21:12-03:00,,,80629.0,
2020-12-07 04:21:47-03:00,,3425.0,,
2020-12-07 04:22:33-03:00,21232.0,,,
2020-12-07 04:22:38-03:00,21232.0,,,
2020-12-07 04:23:10-03:00,,3425.0,,
2020-12-07 04:26:12-03:00,,,80630.0,
2020-12-07 04:26:47-03:00,,3425.0,,
2020-12-07 04:27:34-03:00,21232.0,,,
2020-12-07 04:27:38-03:00,21232.0,,,
2020-12-07 04:28:10-03:00,,3425.0,,
2020-12-07 04:31:12-03:00,,,80631.0,
2020-12-07 04:31:13-03:00,,,80631.0,
2020-12-07 04:31:47-03:00,,3425.0,,
2020-12-07 04:32:34-03:00,21232.0,,,
2020-12-07 04:32:38-03:00,21232.0,,,
2020-12-07 04:33:10-03:00,,3425.0,,
2020-12-07 04:36:12-03:00,,,80632.0,
2020-12-07 04:36:13-03:00,,,80632.0,
2020-12-07 04:36:48-03:00,,3425.0,,
2020-12-07 04:37:34-03:00,21232.0,,,
2020-12-07 04:37:37-03:00,21232.0,,,
2020-12-07 04:38:11-03:00,,3425.0,,
2020-12-07 04:41:13-03:00,,,80633.0,
2020-12-07 04:41:48-03:00,,3425.0,,
2020-12-07 04:42:35-03:00,21232.0,,,
2020-12-07 04:42:37-03:00,21232.0,,,
2020-12-07 04:43:11-03:00,,3425.0,,
2020-12-07 04:46:13-03:00,,,80634.0,
2020-12-07 04:46:14-03:00,,,80634.0,
2020-12-07 04:46:48-03:00,,3425.0,,
2020-12-07 04:47:35-03:00,21232.0,,,
2020-12-07 04:47:37-03:00,21232.0,,,
2020-12-07 04:48:11-03:00,,3425.0,,
2020-12-07 04:51:13-03:00,,,80636.0,
2020-12-07 04:51:14-03:00,,,80636.0,
2020-12-07 04:51:48-03:00,,3425.0,,
2020-12-07 04:52:35-03:00,21232.0,,,
2020-12-07 04:52:38-03:00,21232.0,,,
2020-12-07 04:53:11-03:00,,3425.0,,
2020-12-07 04:56:13-03:00,,,80637.0,
2020-12-07 04:56:14-03:00,,,80637.0,
2020-12-07 04:56:49-03:00,,3425.0,,
2020-12-07 04:57:35-03:00,21232.0,,,
2020-12-07 04:57:39-03:00,21232.0,,,
2020-12-07 04:58:12-03:00,,3425.0,,
2020-12-07 05:01:14-03:00,,,80638.0,
2020-12-07 05:01:49-03:00,,3425.0,,
2020-12-07 05:02:36-03:00,21232.0,,,
2020-12-07 05:02:39-03:00,21232.0,,,
2020-12-07 05:03:12-03:00,,3425.0,,
2020-12-07 05:06:14-03:00,,,80639.0,
2020-12-07 05:06:15-03:00,,,80639.0,
2020-12-07 05:06:49-03:00,,3425.0,,
2020-12-07 05:07:34-03:00,21232.0,,,
2020-12-07 05:07:38-03:00,21232.0,,,
2020-12-07 05:08:12-03:00,,3425.0,,
2020-12-07 05:11:14-03:00,,,80640.0,
2020-12-07 05:11:15-03:00,,,80640.0,
2020-12-07 05:11:50-03:00,,3425.0,,
2020-12-07 05:12:34-03:00,21232.0,,,
2020-12-07 05:12:39-03:00,21232.0,,,
2020-12-07 05:13:13-03:00,,3425.0,,
2020-12-07 05:16:15-03:00,,,80641.0,
2020-12-07 05:16:50-03:00,,3425.0,,
2020-12-07 05:17:34-03:00,21232.0,,,
2020-12-07 05:17:39-03:00,21232.0,,,
2020-12-07 05:18:13-03:00,,3425.0,,
2020-12-07 05:21:15-03:00,,,80642.0,
2020-12-07 05:21:16-03:00,,,80642.0,
2020-12-07 05:21:50-03:00,,3425.0,,
2020-12-07 05:22:34-03:00,21232.0,,,
2020-12-07 05:22:39-03:00,21232.0,,,
2020-12-07 05:23:13-03:00,,3425.0,,
2020-12-07 05:26:15-03:00,,,80644.0,
2020-12-07 05:26:16-03:00,,,80644.0,
2020-12-07 05:26:51-03:00,,3425.0,,
2020-12-07 05:27:35-03:00,21232.0,,,
2020-12-07 05:27:39-03:00,21232.0,,,
2020-12-07 05:28:14-03:00,,3425.0,,
2020-12-07 05:31:16-03:00,,,80645.0,
2020-12-07 05:31:51-03:00,,3425.0,,
2020-12-07 05:32:35-03:00,21232.0,,,
2020-12-07 05:32:40-03:00,21232.0,,,
2020-12-07 05:33:14-03:00,,3425.0,,
2020-12-07 05:36:16-03:00,,,80646.0,
2020-12-07 05:36:17-03:00,,,80646.0,
2020-12-07 05:36:51-03:00,,3425.0,,
2020-12-07 05:37:35-03:00,21232.0,,,
2020-12-07 05:37:40-03:00,21232.0,,,
2020-12-07 05:38:14-03:00,,3425.0,,
2020-12-07 05:41:16-03:00,,,80646.0,
2020-12-07 05:41:17-03:00,,,80646.0,
2020-12-07 05:41:52-03:00,,3425.0,,
2020-12-07 05:42:36-03:00,21232.0,,,
2020-12-07 05:42:40-03:00,21232.0,,,
2020-12-07 05:43:15-03:00,,3425.0,,
2020-12-07 05:46:17-03:00,,,80646.0,
2020-12-07 05:46:52-03:00,,3425.0,,
2020-12-07 05:47:36-03:00,21232.0,,,
2020-12-07 05:47:41-03:00,21232.0,,,
2020-12-07 05:48:15-03:00,,3425.0,,
2020-12-07 05:51:17-03:00,,,80646.0,
2020-12-07 05:51:18-03:00,,,80646.0,
2020-12-07 05:51:52-03:00,,3425.0,,
2020-12-07 05:52:36-03:00,21232.0,,,
2020-12-07 05:52:41-03:00,21232.0,,,
2020-12-07 05:53:15-03:00,,3425.0,,
2020-12-07 05:56:17-03:00,,,80646.0,
2020-12-07 05:56:18-03:00,,,80646.0,
2020-12-07 05:56:53-03:00,,3425.0,,
2020-12-07 05:57:37-03:00,21232.0,,,
2020-12-07 05:57:41-03:00,21232.0,,,
2020-12-07 05:58:15-03:00,,3425.0,,
2020-12-07 06:01:17-03:00,,,80646.0,
2020-12-07 06:01:18-03:00,,,80646.0,
2020-12-07 06:01:53-03:00,,3425.0,,
2020-12-07 06:02:37-03:00,21232.0,,,
2020-12-07 06:02:42-03:00,21232.0,,,
2020-12-07 06:03:16-03:00,,3425.0,,
2020-12-07 06:06:18-03:00,,,80646.0,
2020-12-07 06:06:53-03:00,,3425.0,,
2020-12-07 06:07:37-03:00,21232.0,,,
2020-12-07 06:07:42-03:00,21232.0,,,
2020-12-07 06:08:16-03:00,,3425.0,,
2020-12-07 06:11:18-03:00,,,80646.0,
2020-12-07 06:11:19-03:00,,,80646.0,
2020-12-07 06:11:54-03:00,,3425.0,,
2020-12-07 06:12:38-03:00,21232.0,,,
2020-12-07 06:12:42-03:00,21232.0,,,
2020-12-07 06:13:16-03:00,,3425.0,,
2020-12-07 06:16:18-03:00,,,80646.0,
2020-12-07 06:16:19-03:00,,,80646.0,
2020-12-07 06:16:54-03:00,,3425.0,,
2020-12-07 06:17:38-03:00,21232.0,,,
2020-12-07 06:17:43-03:00,21232.0,,,
2020-12-07 06:18:17-03:00,,3425.0,,
2020-12-07 06:21:19-03:00,,,80646.0,
2020-12-07 06:21:54-03:00,,3425.0,,
2020-12-07 06:22:38-03:00,21232.0,,,
2020-12-07 06:22:43-03:00,21232.0,,,
2020-12-07 06:23:17-03:00,,3425.0,,
2020-12-07 06:26:19-03:00,,,80646.0,
2020-12-07 06:26:20-03:00,,,80646.0,
2020-12-07 06:26:54-03:00,,3425.0,,
2020-12-07 06:27:39-03:00,21232.0,,,
2020-12-07 06:27:43-03:00,21232.0,,,
2020-12-07 06:28:17-03:00,,3425.0,,
2020-12-07 06:31:19-03:00,,,80646.0,
2020-12-07 06:31:20-03:00,,,80646.0,
2020-12-07 06:31:55-03:00,,3425.0,,
2020-12-07 06:32:39-03:00,21232.0,,,
2020-12-07 06:32:44-03:00,21232.0,,,
2020-12-07 06:33:18-03:00,,3425.0,,
2020-12-07 06:36:20-03:00,,,80646.0,
2020-12-07 06:36:55-03:00,,3425.0,,
2020-12-07 06:37:39-03:00,21232.0,,,
2020-12-07 06:37:44-03:00,21232.0,,,
2020-12-07 06:38:18-03:00,,3425.0,,
2020-12-07 06:41:20-03:00,,,80646.0,
2020-12-07 06:41:21-03:00,,,80646.0,
2020-12-07 06:41:55-03:00,,3425.0,,
2020-12-07 06:42:39-03:00,21232.0,,,
2020-12-07 06:42:47-03:00,21232.0,,,
2020-12-07 06:43:18-03:00,,3425.0,,
2020-12-07 06:46:20-03:00,,,80646.0,
2020-12-07 06:46:21-03:00,,,80646.0,
2020-12-07 06:46:56-03:00,,3425.0,,
2020-12-07 06:47:40-03:00,21232.0,,,
2020-12-07 06:47:47-03:00,21232.0,,,
2020-12-07 06:48:18-03:00,,3425.0,,
2020-12-07 06:51:21-03:00,,,80646.0,
2020-12-07 06:51:56-03:00,,3425.0,,
2020-12-07 06:52:40-03:00,21232.0,,,
2020-12-07 06:52:48-03:00,21232.0,,,
2020-12-07 06:53:19-03:00,,3425.0,,
2020-12-07 06:56:21-03:00,,,80646.0,
2020-12-07 06:56:22-03:00,,,80646.0,
2020-12-07 06:56:56-03:00,,3425.0,,
2020-12-07 06:57:40-03:00,21232.0,,,
2020-12-07 06:57:48-03:00,21232.0,,,
2020-12-07 06:58:19-03:00,,3425.0,,
2020-12-07 07:01:21-03:00,,,80646.0,
2020-12-07 07:01:22-03:00,,,80646.0,
2020-12-07 07:01:57-03:00,,3425.0,,
2020-12-07 07:02:43-03:00,21232.0,,,
2020-12-07 07:02:48-03:00,21232.0,,,
2020-12-07 07:03:19-03:00,,3425.0,,
2020-12-07 07:06:21-03:00,,,80646.0,
2020-12-07 07:06:22-03:00,,,80646.0,
2020-12-07 07:06:57-03:00,,3425.0,,
2020-12-07 07:07:43-03:00,21232.0,,,
2020-12-07 07:07:48-03:00,21232.0,,,
2020-12-07 07:08:20-03:00,,3425.0,,
2020-12-07 07:11:22-03:00,,,80646.0,
2020-12-07 07:11:57-03:00,,3425.0,,
2020-12-07 07:12:43-03:00,21232.0,,,
2020-12-07 07:12:48-03:00,21232.0,,,
2020-12-07 07:13:20-03:00,,3425.0,,
2020-12-07 07:16:22-03:00,,,80646.0,
2020-12-07 07:16:23-03:00,,,80646.0,
2020-12-07 07:16:57-03:00,,3425.0,,
2020-12-07 07:17:44-03:00,21232.0,,,
2020-12-07 07:17:49-03:00,21232.0,,,
2020-12-07 07:18:20-03:00,,3425.0,,
2020-12-07 07:21:22-03:00,,,80646.0,
2020-12-07 07:21:23-03:00,,,80646.0,
2020-12-07 07:21:58-03:00,,3425.0,,
2020-12-07 07:22:44-03:00,21232.0,,,
2020-12-07 07:22:49-03:00,21232.0,,,
2020-12-07 07:23:21-03:00,,3425.0,,
2020-12-07 07:26:23-03:00,,,80646.0,
2020-12-07 07:26:58-03:00,,3425.0,,
2020-12-07 07:27:43-03:00,21232.0,,,
2020-12-07 07:27:50-03:00,21232.0,,,
2020-12-07 07:28:21-03:00,,3425.0,,
2020-12-07 07:31:23-03:00,,,80646.0,
2020-12-07 07:31:24-03:00,,,80646.0,
2020-12-07 07:31:59-03:00,,3425.0,,
2020-12-07 07:32:43-03:00,21232.0,,,
2020-12-07 07:32:50-03:00,21232.0,,,
2020-12-07 07:33:21-03:00,,3425.0,,
2020-12-07 07:36:23-03:00,,,80646.0,
2020-12-07 07:36:24-03:00,,,80646.0,
2020-12-07 07:36:59-03:00,,3425.0,,
2020-12-07 07:37:43-03:00,21232.0,,,
2020-12-07 07:37:50-03:00,21232.0,,,
2020-12-07 07:38:22-03:00,,3425.0,,
2020-12-07 07:41:24-03:00,,,80646.0,
2020-12-07 07:41:59-03:00,,3425.0,,
2020-12-07 07:42:44-03:00,21232.0,,,
2020-12-07 07:42:51-03:00,21232.0,,,
2020-12-07 07:43:22-03:00,,3425.0,,
2020-12-07 07:46:24-03:00,,,80646.0,
2020-12-07 07:46:25-03:00,,,80646.0,
2020-12-07 07:47:00-03:00,,3425.0,,
2020-12-07 07:47:44-03:00,21232.0,,,
2020-12-07 07:47:51-03:00,21232.0,,,
2020-12-07 07:48:22-03:00,,3425.0,,
2020-12-07 07:51:24-03:00,,,80646.0,
2020-12-07 07:51:25-03:00,,,80646.0,
2020-12-07 07:52:00-03:00,,3425.0,,
2020-12-07 07:52:44-03:00,21232.0,,,
2020-12-07 07:52:51-03:00,21232.0,,,
2020-12-07 07:53:22-03:00,,3425.0,,
2020-12-07 07:56:25-03:00,,,80646.0,
2020-12-07 07:57:00-03:00,,3425.0,,
2020-12-07 07:57:44-03:00,21232.0,,,
2020-12-07 07:57:51-03:00,21232.0,,,
2020-12-07 07:58:23-03:00,,3425.0,,
2020-12-07 08:01:25-03:00,,,80646.0,
2020-12-07 08:01:26-03:00,,,80646.0,
2020-12-07 08:02:00-03:00,,3425.0,,
2020-12-07 08:02:47-03:00,21232.0,,,
2020-12-07 08:02:52-03:00,21232.0,,,
2020-12-07 08:03:23-03:00,,3425.0,,
2020-12-07 08:06:25-03:00,,,80646.0,
2020-12-07 08:06:26-03:00,,,80646.0,
2020-12-07 08:07:01-03:00,,3425.0,,
2020-12-07 08:07:48-03:00,21232.0,,,
2020-12-07 08:07:52-03:00,21232.0,,,
2020-12-07 08:08:23-03:00,,3426.0,,
2020-12-07 08:11:25-03:00,,,80647.0,
2020-12-07 08:11:26-03:00,,,80647.0,
2020-12-07 08:12:01-03:00,,3426.0,,
2020-12-07 08:12:48-03:00,21232.0,,,
2020-12-07 08:12:52-03:00,21232.0,,,
2020-12-07 08:13:24-03:00,,3426.0,,
2020-12-07 08:16:26-03:00,,,80649.0,
2020-12-07 08:17:01-03:00,,3426.0,,
2020-12-07 08:17:48-03:00,21232.0,,,
2020-12-07 08:17:53-03:00,21232.0,,,
2020-12-07 08:18:24-03:00,,3426.0,,
2020-12-07 08:21:26-03:00,,,80650.0,
2020-12-07 08:21:27-03:00,,,80650.0,
2020-12-07 08:22:02-03:00,,3426.0,,
2020-12-07 08:22:49-03:00,21232.0,,,
2020-12-07 08:22:53-03:00,21232.0,,,
2020-12-07 08:23:24-03:00,,3426.0,,
2020-12-07 08:26:26-03:00,,,80652.0,
2020-12-07 08:26:27-03:00,,,80652.0,
2020-12-07 08:27:02-03:00,,3426.0,,
2020-12-07 08:27:49-03:00,21232.0,,,
2020-12-07 08:27:53-03:00,21232.0,,,
2020-12-07 08:28:25-03:00,,3426.0,,
2020-12-07 08:31:27-03:00,,,80653.0,
2020-12-07 08:32:02-03:00,,3426.0,,
2020-12-07 08:32:49-03:00,21232.0,,,
2020-12-07 08:32:54-03:00,21232.0,,,
2020-12-07 08:33:25-03:00,,3426.0,,
2020-12-07 08:36:27-03:00,,,80655.0,
2020-12-07 08:36:28-03:00,,,80655.0,
2020-12-07 08:37:03-03:00,,3426.0,,
2020-12-07 08:37:49-03:00,21232.0,,,
2020-12-07 08:37:54-03:00,21232.0,,,
2020-12-07 08:38:25-03:00,,3426.0,,
2020-12-07 08:41:27-03:00,,,80656.0,
2020-12-07 08:41:28-03:00,,,80656.0,
2020-12-07 08:42:03-03:00,,3426.0,,
2020-12-07 08:42:50-03:00,21232.0,,,
2020-12-07 08:42:54-03:00,21232.0,,,
2020-12-07 08:43:26-03:00,,3426.0,,
2020-12-07 08:46:28-03:00,,,80658.0,
2020-12-07 08:47:03-03:00,,3426.0,,
2020-12-07 08:47:50-03:00,21232.0,,,
2020-12-07 08:47:54-03:00,21232.0,,,
2020-12-07 08:48:26-03:00,,3426.0,,
2020-12-07 08:51:28-03:00,,,80659.0,
2020-12-07 08:51:29-03:00,,,80659.0,
2020-12-07 08:52:03-03:00,,3426.0,,
2020-12-07 08:52:50-03:00,21232.0,,,
2020-12-07 08:52:55-03:00,21232.0,,,
2020-12-07 08:53:26-03:00,,3426.0,,
2020-12-07 08:56:28-03:00,,,80660.0,
2020-12-07 08:56:29-03:00,,,80660.0,
2020-12-07 08:57:04-03:00,,3426.0,,
2020-12-07 08:57:51-03:00,21232.0,,,
2020-12-07 08:57:55-03:00,21232.0,,,
2020-12-07 08:58:26-03:00,,3426.0,,
2020-12-07 09:01:28-03:00,,,80661.0,
2020-12-07 09:01:29-03:00,,,80661.0,
2020-12-07 09:02:04-03:00,,3426.0,,
2020-12-07 09:02:51-03:00,21232.0,,,
2020-12-07 09:02:55-03:00,21232.0,,,
2020-12-07 09:03:27-03:00,,3426.0,,
2020-12-07 09:06:29-03:00,,,80663.0,
2020-12-07 09:06:30-03:00,,,80663.0,
2020-12-07 09:07:04-03:00,,3426.0,,
2020-12-07 09:07:51-03:00,21232.0,,,
2020-12-07 09:07:55-03:00,21232.0,,,
2020-12-07 09:08:27-03:00,,3426.0,,
2020-12-07 09:11:29-03:00,,,80664.0,
2020-12-07 09:11:30-03:00,,,80664.0,
2020-12-07 09:12:05-03:00,,3426.0,,
2020-12-07 09:12:51-03:00,21232.0,,,
2020-12-07 09:12:57-03:00,21232.0,,,
2020-12-07 09:13:27-03:00,,3427.0,,
2020-12-07 09:15:28-03:00,21232.0,,,
2020-12-07 09:15:59-03:00,21232.0,,,
2020-12-07 09:16:29-03:00,,,80665.0,
2020-12-07 09:16:30-03:00,,,80665.0,
2020-12-07 09:16:59-03:00,21232.0,,,
2020-12-07 09:17:05-03:00,,3427.0,,
2020-12-07 09:17:51-03:00,21232.0,,,
2020-12-07 09:18:28-03:00,,3427.0,,
2020-12-07 09:21:16-03:00,21232.0,,,
2020-12-07 09:21:30-03:00,,,80666.0,
2020-12-07 09:22:05-03:00,,3427.0,,
2020-12-07 09:23:28-03:00,,3427.0,,
2020-12-07 09:26:18-03:00,21232.0,,,
2020-12-07 09:26:30-03:00,,,80668.0,
2020-12-07 09:26:31-03:00,,,80668.0,
2020-12-07 09:27:06-03:00,,3427.0,,
2020-12-07 09:28:28-03:00,,3427.0,,
2020-12-07 09:31:18-03:00,21232.0,,,
2020-12-07 09:31:30-03:00,,,80669.0,
2020-12-07 09:31:31-03:00,,,80669.0,
2020-12-07 09:32:06-03:00,,3427.0,,
